dataset,dim,query_id,ranking_est,bound_est,correction,confidence,adaptive_depth,adaptive_factor,stopped_by_bound,hit_max_fallback,false_safe,pool_has_true_topk,recall_at_k,pool_recall_at_k,oracle_depth,boundary_margin,rel_margin,difficulty
isotropic,768,17,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,956,0.2405,0.0006140,hard
isotropic,768,18,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,973,1.686,0.0006619,medium
isotropic,768,19,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,692,10.06,0.005200,easy
isotropic,768,20,ADC,ADC,bonferroni,0.99,994,99.40,true,false,false,false,0.800,1.000,919,1.550,0.0002851,medium
isotropic,768,21,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.900,1.000,775,3.608,0.001296,easy
isotropic,768,22,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,683,0.7515,0.0009206,hard
isotropic,768,23,ADC,ADC,bonferroni,0.99,989,98.90,true,false,false,false,0.900,1.000,336,2.927,0.003896,easy
isotropic,768,24,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,585,1.134,0.003112,medium
isotropic,768,25,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,339,0.06177,0.001199,hard
isotropic,768,26,ADC,ADC,bonferroni,0.99,992,99.20,true,false,true,true,0.900,0.900,994,0.1177,0.001393,hard
isotropic,768,27,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,669,0.06421,0.001675,hard
isotropic,768,28,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,false,0.900,1.000,584,1.478,0.001790,medium
isotropic,768,29,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,494,1.571,0.0003403,medium
isotropic,768,30,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,false,0.900,1.000,497,3.217,0.0001938,easy
isotropic,768,31,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.700,1.000,329,0.3033,0.001464,hard
isotropic,768,32,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,537,2.481,0.0003053,medium
isotropic,768,33,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,286,0.6855,0.0004106,hard
isotropic,768,34,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.700,1.000,923,2.122,0.001117,medium
isotropic,768,35,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,899,1.432,0.001792,medium
isotropic,768,36,ADC,ADC,bonferroni,0.99,966,96.60,true,false,false,true,1.000,1.000,752,3.688,0.003023,easy
isotropic,768,37,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,536,2.816,0.0002542,easy
isotropic,768,38,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,641,1.157,0.002466,medium
isotropic,768,39,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.800,1.000,630,0.6821,0.002274,hard
isotropic,768,40,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,702,0.07971,0.0008615,hard
isotropic,768,41,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,256,0.4369,0.0007250,hard
isotropic,768,42,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.800,1.000,856,0.5065,0.001377,hard
isotropic,768,43,ADC,ADC,bonferroni,0.99,987,98.70,true,false,false,true,1.000,1.000,876,0.01526,0.004385,hard
isotropic,768,44,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,550,2.670,6.334e-05,easy
isotropic,768,45,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,669,0.2212,0.0004049,hard
isotropic,768,46,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,936,1.364,0.003666,medium
isotropic,768,47,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,419,2.953,8.530e-05,easy
isotropic,768,48,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.800,1.000,779,2.405,0.0001065,medium
isotropic,768,49,ADC,ADC,bonferroni,0.99,994,99.40,true,false,false,true,1.000,1.000,971,1.386,0.001996,medium
isotropic,768,50,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,859,2.966,0.002770,easy
isotropic,768,51,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.800,1.000,857,3.417,0.001145,easy
isotropic,768,52,ADC,ADC,bonferroni,0.99,983,98.30,true,false,false,true,1.000,1.000,600,6.129,0.0004225,easy
isotropic,768,53,ADC,ADC,bonferroni,0.99,993,99.30,true,false,false,false,0.900,1.000,772,0.6379,0.002697,hard
isotropic,768,54,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,608,2.113,0.0001622,medium
isotropic,768,55,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,995,4.114,0.005554,easy
isotropic,768,56,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,true,1.000,1.000,792,0.1639,0.001456,hard
isotropic,768,57,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,531,1.244,0.0009655,medium
isotropic,768,58,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,321,4.212,0.005007,easy
isotropic,768,59,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,714,1.451,0.003020,medium
isotropic,768,60,ADC,ADC,bonferroni,0.99,992,99.20,true,false,false,false,0.700,1.000,817,8.890,0.002434,easy
isotropic,768,61,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,430,0.3978,0.002529,hard
isotropic,768,62,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,775,0.08264,0.004194,hard
isotropic,768,63,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,false,0.800,1.000,460,0.9456,0.001358,medium
isotropic,768,64,ADC,ADC,bonferroni,0.99,999,99.90,true,false,true,false,0.800,0.900,1000,2.689,0.001195,easy
isotropic,768,65,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.600,1.000,801,0.3702,0.0001549,hard
isotropic,768,66,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,819,4.117,0.002429,easy
isotropic,768,67,ADC,ADC,bonferroni,0.99,990,99.00,true,false,false,false,0.900,1.000,982,0.6678,0.004474,hard
isotropic,768,68,ADC,ADC,bonferroni,0.99,991,99.10,true,false,false,false,0.900,1.000,452,0.5225,0.005205,hard
isotropic,768,69,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,843,4.911,0.0004759,easy
isotropic,768,70,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,949,4.492,0.0001441,easy
isotropic,768,71,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.800,1.000,812,1.397,0.001600,medium
isotropic,768,72,ADC,ADC,bonferroni,0.99,970,97.00,true,false,false,false,0.800,1.000,684,6.808,0.002090,easy
isotropic,768,73,ADC,ADC,bonferroni,0.99,944,94.40,true,false,false,true,1.000,1.000,925,1.334,0.0004069,medium
isotropic,768,74,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,530,0.2543,8.222e-05,hard
isotropic,768,75,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,394,6.019,0.002193,easy
isotropic,768,76,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,625,0.8594,0.004520,medium
isotropic,768,77,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,false,0.900,1.000,380,1.316,0.002928,medium
isotropic,768,78,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,903,1.969,0.0006565,medium
isotropic,768,79,ADC,ADC,bonferroni,0.99,994,99.40,true,false,false,true,1.000,1.000,590,1.456,0.001380,medium
isotropic,768,80,ADC,ADC,bonferroni,0.99,990,99.00,true,false,false,false,0.800,1.000,846,1.235,0.001697,medium
isotropic,768,81,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,true,1.000,1.000,989,0.03101,0.0005523,hard
isotropic,768,82,ADC,ADC,bonferroni,0.99,994,99.40,true,false,false,true,1.000,1.000,969,1.539,0.004199,medium
isotropic,768,83,ADC,ADC,bonferroni,0.99,993,99.30,true,false,false,false,0.800,1.000,555,0.5880,0.003063,hard
isotropic,768,84,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,845,2.921,0.01005,easy
isotropic,768,85,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,708,0.1001,0.0001688,hard
isotropic,768,86,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,true,1.000,1.000,650,0.8397,3.624e-05,hard
isotropic,768,87,ADC,ADC,bonferroni,0.99,988,98.80,true,false,false,false,0.900,1.000,769,5.699,0.0002093,easy
isotropic,768,88,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.800,1.000,556,0.1560,0.0006800,hard
isotropic,768,89,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,true,1.000,1.000,933,2.034,5.112e-05,medium
isotropic,768,90,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,true,1.000,1.000,991,2.935,0.0008629,easy
isotropic,768,91,ADC,ADC,bonferroni,0.99,996,99.60,true,false,false,false,0.800,1.000,867,2.290,0.002256,medium
isotropic,768,92,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,413,2.694,0.001801,easy
isotropic,768,93,ADC,ADC,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,895,0.3497,0.001313,hard
isotropic,768,94,ADC,ADC,bonferroni,0.99,995,99.50,true,false,false,true,1.000,1.000,649,3.304,0.001929,easy
isotropic,768,95,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,449,3.273,8.270e-05,easy
isotropic,768,96,ADC,ADC,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,607,3.511,0.0002630,easy
isotropic,768,97,ADC,ADC,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,828,1.014,0.001395,medium
isotropic,768,98,ADC,ADC,bonferroni,0.99,990,99.00,true,false,false,true,1.000,1.000,634,1.387,0.001967,medium
isotropic,768,99,ADC,ADC,bonferroni,0.99,997,99.70,true,false,false,false,0.900,1.000,675,0.09302,0.002217,hard
isotropic,768,0,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,645,0.1228,0.0006235,hard
isotropic,768,1,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,553,0.9575,0.001996,medium
isotropic,768,2,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,989,0.1494,0.002424,hard
isotropic,768,3,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,503,1.471,0.003767,medium
isotropic,768,4,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,755,3.467,0.004785,easy
isotropic,768,5,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,709,0.3469,0.0005178,hard
isotropic,768,6,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.500,1.000,797,1.368,0.0004615,medium
isotropic,768,7,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,338,3.952,0.004238,easy
isotropic,768,8,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,732,1.620,0.0004275,medium
isotropic,768,9,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,660,5.742,0.0004601,easy
isotropic,768,10,ADC,HAMMING,none,0.99,978,97.80,true,false,false,false,0.800,1.000,947,0.2501,0.001232,hard
isotropic,768,11,ADC,HAMMING,none,0.99,998,99.80,true,false,false,false,0.700,1.000,997,3.445,0.001895,easy
isotropic,768,12,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,275,9.287,0.0001574,easy
isotropic,768,13,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,807,0.7766,0.004179,hard
isotropic,768,14,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,807,1.255,0.001821,medium
isotropic,768,15,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,391,0.1681,0.0002761,hard
isotropic,768,16,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.900,1.000,708,4.579,0.003062,easy
isotropic,768,17,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,956,0.2405,0.0006140,hard
isotropic,768,18,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,973,1.686,0.0006619,medium
isotropic,768,19,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,692,10.06,0.005200,easy
isotropic,768,20,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,919,1.550,0.0002851,medium
isotropic,768,21,ADC,HAMMING,none,0.99,998,99.80,true,false,false,false,0.900,1.000,775,3.608,0.001296,easy
isotropic,768,22,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.900,1.000,683,0.7515,0.0009206,hard
isotropic,768,23,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,336,2.927,0.003896,easy
isotropic,768,24,ADC,HAMMING,none,0.99,984,98.40,true,false,false,true,1.000,1.000,585,1.134,0.003112,medium
isotropic,768,25,ADC,HAMMING,none,0.99,764,76.40,true,false,false,true,1.000,1.000,339,0.06177,0.001199,hard
isotropic,768,26,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,994,0.1177,0.001393,hard
isotropic,768,27,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,669,0.06421,0.001675,hard
isotropic,768,28,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,584,1.478,0.001790,medium
isotropic,768,29,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,494,1.571,0.0003403,medium
isotropic,768,30,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,497,3.217,0.0001938,easy
isotropic,768,31,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,329,0.3033,0.001464,hard
isotropic,768,32,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,537,2.481,0.0003053,medium
isotropic,768,33,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,286,0.6855,0.0004106,hard
isotropic,768,34,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,923,2.122,0.001117,medium
isotropic,768,35,ADC,HAMMING,none,0.99,999,99.90,true,false,false,true,1.000,1.000,899,1.432,0.001792,medium
isotropic,768,36,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,752,3.688,0.003023,easy
isotropic,768,37,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,536,2.816,0.0002542,easy
isotropic,768,38,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,641,1.157,0.002466,medium
isotropic,768,39,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,630,0.6821,0.002274,hard
isotropic,768,40,ADC,HAMMING,none,0.99,976,97.60,true,false,false,false,0.900,1.000,702,0.07971,0.0008615,hard
isotropic,768,41,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,256,0.4369,0.0007250,hard
isotropic,768,42,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.800,1.000,856,0.5065,0.001377,hard
isotropic,768,43,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,876,0.01526,0.004385,hard
isotropic,768,44,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,550,2.670,6.334e-05,easy
isotropic,768,45,ADC,HAMMING,none,0.99,836,83.60,true,false,false,false,0.800,1.000,669,0.2212,0.0004049,hard
isotropic,768,46,ADC,HAMMING,none,0.99,999,99.90,true,false,false,true,1.000,1.000,936,1.364,0.003666,medium
isotropic,768,47,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.900,1.000,419,2.953,8.530e-05,easy
isotropic,768,48,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.800,1.000,779,2.405,0.0001065,medium
isotropic,768,49,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,971,1.386,0.001996,medium
isotropic,768,50,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,859,2.966,0.002770,easy
isotropic,768,51,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,857,3.417,0.001145,easy
isotropic,768,52,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,600,6.129,0.0004225,easy
isotropic,768,53,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,772,0.6379,0.002697,hard
isotropic,768,54,ADC,HAMMING,none,0.99,998,99.80,true,false,false,true,1.000,1.000,608,2.113,0.0001622,medium
isotropic,768,55,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,995,4.114,0.005554,easy
isotropic,768,56,ADC,HAMMING,none,0.99,995,99.50,true,false,false,true,1.000,1.000,792,0.1639,0.001456,hard
isotropic,768,57,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,531,1.244,0.0009655,medium
isotropic,768,58,ADC,HAMMING,none,0.99,986,98.60,true,false,false,true,1.000,1.000,321,4.212,0.005007,easy
isotropic,768,59,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,714,1.451,0.003020,medium
isotropic,768,60,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.700,1.000,817,8.890,0.002434,easy
isotropic,768,61,ADC,HAMMING,none,0.99,998,99.80,true,false,false,true,1.000,1.000,430,0.3978,0.002529,hard
isotropic,768,62,ADC,HAMMING,none,0.99,983,98.30,true,false,false,false,0.900,1.000,775,0.08264,0.004194,hard
isotropic,768,63,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,460,0.9456,0.001358,medium
isotropic,768,64,ADC,HAMMING,none,0.99,998,99.80,true,false,true,false,0.800,0.900,1000,2.689,0.001195,easy
isotropic,768,65,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.600,1.000,801,0.3702,0.0001549,hard
isotropic,768,66,ADC,HAMMING,none,0.99,989,98.90,true,false,false,false,0.900,1.000,819,4.117,0.002429,easy
isotropic,768,67,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,982,0.6678,0.004474,hard
isotropic,768,68,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,452,0.5225,0.005205,hard
isotropic,768,69,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.900,1.000,843,4.911,0.0004759,easy
isotropic,768,70,ADC,HAMMING,none,0.99,963,96.30,true,false,false,true,1.000,1.000,949,4.492,0.0001441,easy
isotropic,768,71,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,812,1.397,0.001600,medium
isotropic,768,72,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,684,6.808,0.002090,easy
isotropic,768,73,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,925,1.334,0.0004069,medium
isotropic,768,74,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.900,1.000,530,0.2543,8.222e-05,hard
isotropic,768,75,ADC,HAMMING,none,0.99,992,99.20,true,false,false,false,0.900,1.000,394,6.019,0.002193,easy
isotropic,768,76,ADC,HAMMING,none,0.99,998,99.80,true,false,false,false,0.800,1.000,625,0.8594,0.004520,medium
isotropic,768,77,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,380,1.316,0.002928,medium
isotropic,768,78,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,903,1.969,0.0006565,medium
isotropic,768,79,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,590,1.456,0.001380,medium
isotropic,768,80,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,846,1.235,0.001697,medium
isotropic,768,81,ADC,HAMMING,none,0.99,994,99.40,true,false,false,true,1.000,1.000,989,0.03101,0.0005523,hard
isotropic,768,82,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,969,1.539,0.004199,medium
isotropic,768,83,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,555,0.5880,0.003063,hard
isotropic,768,84,ADC,HAMMING,none,0.99,999,99.90,true,false,false,false,0.900,1.000,845,2.921,0.01005,easy
isotropic,768,85,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,708,0.1001,0.0001688,hard
isotropic,768,86,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,650,0.8397,3.624e-05,hard
isotropic,768,87,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,769,5.699,0.0002093,easy
isotropic,768,88,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,556,0.1560,0.0006800,hard
isotropic,768,89,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,933,2.034,5.112e-05,medium
isotropic,768,90,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,991,2.935,0.0008629,easy
isotropic,768,91,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.800,1.000,867,2.290,0.002256,medium
isotropic,768,92,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,413,2.694,0.001801,easy
isotropic,768,93,ADC,HAMMING,none,0.99,998,99.80,true,false,false,true,1.000,1.000,895,0.3497,0.001313,hard
isotropic,768,94,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,649,3.304,0.001929,easy
isotropic,768,95,ADC,HAMMING,none,0.99,993,99.30,true,false,false,false,0.900,1.000,449,3.273,8.270e-05,easy
isotropic,768,96,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,false,0.900,1.000,607,3.511,0.0002630,easy
isotropic,768,97,ADC,HAMMING,none,0.99,574,57.40,true,false,true,false,0.900,0.900,828,1.014,0.001395,medium
isotropic,768,98,ADC,HAMMING,none,0.99,1000,100.00,true,false,false,true,1.000,1.000,634,1.387,0.001967,medium
isotropic,768,99,ADC,HAMMING,none,0.99,997,99.70,true,false,false,false,0.900,1.000,675,0.09302,0.002217,hard
isotropic,768,0,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,645,0.1228,0.0006235,hard
isotropic,768,1,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,553,0.9575,0.001996,medium
isotropic,768,2,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,989,0.1494,0.002424,hard
isotropic,768,3,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,503,1.471,0.003767,medium
isotropic,768,4,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,755,3.467,0.004785,easy
isotropic,768,5,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,709,0.3469,0.0005178,hard
isotropic,768,6,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.500,1.000,797,1.368,0.0004615,medium
isotropic,768,7,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,338,3.952,0.004238,easy
isotropic,768,8,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,732,1.620,0.0004275,medium
isotropic,768,9,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,660,5.742,0.0004601,easy
isotropic,768,10,ADC,HAMMING,bonferroni,0.99,998,99.80,true,false,false,false,0.800,1.000,947,0.2501,0.001232,hard
isotropic,768,11,ADC,HAMMING,bonferroni,0.99,998,99.80,true,false,false,false,0.700,1.000,997,3.445,0.001895,easy
isotropic,768,12,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,275,9.287,0.0001574,easy
isotropic,768,13,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,807,0.7766,0.004179,hard
isotropic,768,14,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,807,1.255,0.001821,medium
isotropic,768,15,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,391,0.1681,0.0002761,hard
isotropic,768,16,ADC,HAMMING,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,708,4.579,0.003062,easy
isotropic,768,17,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,956,0.2405,0.0006140,hard
isotropic,768,18,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,973,1.686,0.0006619,medium
isotropic,768,19,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,692,10.06,0.005200,easy
isotropic,768,20,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.800,1.000,919,1.550,0.0002851,medium
isotropic,768,21,ADC,HAMMING,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,775,3.608,0.001296,easy
isotropic,768,22,ADC,HAMMING,bonferroni,0.99,999,99.90,true,false,false,false,0.900,1.000,683,0.7515,0.0009206,hard
isotropic,768,23,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,336,2.927,0.003896,easy
isotropic,768,24,ADC,HAMMING,bonferroni,0.99,998,99.80,true,false,false,true,1.000,1.000,585,1.134,0.003112,medium
isotropic,768,25,ADC,HAMMING,bonferroni,0.99,994,99.40,true,false,false,true,1.000,1.000,339,0.06177,0.001199,hard
isotropic,768,26,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,994,0.1177,0.001393,hard
isotropic,768,27,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,669,0.06421,0.001675,hard
isotropic,768,28,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,584,1.478,0.001790,medium
isotropic,768,29,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,true,1.000,1.000,494,1.571,0.0003403,medium
isotropic,768,30,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,497,3.217,0.0001938,easy
isotropic,768,31,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.700,1.000,329,0.3033,0.001464,hard
isotropic,768,32,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,537,2.481,0.0003053,medium
isotropic,768,33,ADC,HAMMING,bonferroni,0.99,1000,100.00,true,false,false,false,0.900,1.000,286,0.6855,0.0004106,hard
