dataset,dim,bound_estimator,correction,query_id,corrected_pred,sigma_j_mean,residual_rmse,std_resid_std,adaptive_depth,oracle_depth,best_fixed_depth,stopped_by_bound,false_safe,recall,difficulty
isotropic,768,HAMMING,bonferroni,61,1462,67.67,66.97,0.000,1000,928,100,true,false,0.700,hard
isotropic,768,HAMMING,bonferroni,62,1428,67.67,59.59,0.000,1000,646,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,63,1477,67.67,59.45,0.000,1000,658,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,64,1431,67.67,56.18,0.000,1000,484,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,65,1434,67.67,73.87,0.000,1000,779,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,66,1436,67.67,95.51,0.000,996,185,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,67,1479,67.67,72.72,0.000,1000,830,100,true,false,0.800,medium
isotropic,768,HAMMING,bonferroni,68,1428,67.67,62.14,0.000,1000,999,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,69,1439,67.67,55.52,0.000,1000,669,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,70,1436,67.67,58.46,0.000,1000,414,100,true,false,0.900,hard
isotropic,768,HAMMING,bonferroni,71,1464,67.67,57.36,0.000,1000,253,100,true,false,1.000,easy
isotropic,768,HAMMING,bonferroni,72,1446,67.67,63.93,0.000,1000,746,100,true,false,0.900,medium
isotropic,768,HAMMING,bonferroni,73,1434,67.67,91.11,0.000,1000,556,100,true,false,0.900,easy
isotropic,768,HAMMING,bonferroni,74,1454,67.67,54.90,0.000,1000,838,100,true,false,0.900,medium
isotropic,768,HAMMING,bonferroni,75,1446,67.67,75.10,0.000,1000,989,100,true,false,1.000,hard
isotropic,768,HAMMING,bonferroni,76,1472,67.67,57.78,0.000,1000,938,100,true,false,0.800,hard
isotropic,768,HAMMING,bonferroni,77,1485,67.67,60.31,0.000,1000,288,100,true,false,0.800,easy
isotropic,768,HAMMING,bonferroni,78,1431,67.67,92.97,0.000,1000,443,100,true,false,1.000,medium
isotropic,768,HAMMING,bonferroni,79,1456,67.67,82.82,0.000,1000,694,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,0,1467,33.83,35.31,0.000,992,156,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,1,1374,32.38,31.14,0.000,962,760,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,2,1458,34.69,34.76,0.000,998,242,100,true,false,0.800,easy
isotropic,768,CORRECTED,none,3,1421,34.14,35.14,0.000,978,529,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,4,1427,32.64,32.62,0.000,984,393,100,true,false,0.900,medium
isotropic,768,CORRECTED,none,5,1422,33.05,34.84,0.000,934,628,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,6,1412,33.66,33.89,0.000,980,765,100,true,false,0.900,medium
isotropic,768,CORRECTED,none,7,1434,34.10,34.59,0.000,974,303,100,true,false,0.900,medium
isotropic,768,CORRECTED,none,8,1430,34.63,35.16,0.000,982,442,100,true,false,0.800,medium
isotropic,768,CORRECTED,none,9,1346,33.25,34.38,0.000,990,616,100,true,false,0.800,hard
isotropic,768,CORRECTED,none,10,1420,33.69,33.15,0.000,982,480,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,11,1414,33.47,33.28,0.000,984,979,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,12,1341,31.84,32.19,0.000,982,699,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,13,1491,33.26,32.14,0.000,994,895,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,14,1452,33.19,32.78,0.000,980,341,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,15,1388,32.92,33.07,0.000,994,526,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,16,1479,34.60,33.89,0.000,992,636,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,17,1314,33.90,34.56,0.000,986,459,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,18,1399,33.35,32.77,0.000,982,314,100,true,false,0.700,hard
isotropic,768,CORRECTED,none,19,1386,33.88,34.10,0.000,986,397,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,20,1445,33.04,32.53,0.000,982,507,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,21,1485,35.11,34.60,0.000,960,363,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,22,1421,34.00,34.71,0.000,978,911,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,23,1403,33.35,34.62,0.000,974,486,100,true,false,0.800,medium
isotropic,768,CORRECTED,none,24,1374,33.03,33.29,0.000,990,942,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,25,1360,32.62,32.65,0.000,980,439,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,26,1306,31.35,31.01,0.000,958,506,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,27,1467,34.86,35.79,0.000,1000,999,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,28,1416,32.07,32.29,0.000,956,661,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,29,1432,34.00,34.40,0.000,988,620,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,30,1390,33.47,33.72,0.000,1000,545,100,true,false,0.800,easy
isotropic,768,CORRECTED,none,31,1433,34.05,35.00,0.000,980,807,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,32,1442,33.74,32.71,0.000,1000,893,100,true,false,0.800,hard
isotropic,768,CORRECTED,none,33,1582,36.52,36.13,0.000,996,996,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,34,1455,34.10,34.34,0.000,942,709,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,35,1400,31.98,32.93,0.000,994,544,100,true,false,0.800,easy
isotropic,768,CORRECTED,none,36,1324,32.42,31.27,0.000,952,824,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,37,1428,33.16,34.00,0.000,988,620,100,true,false,0.800,hard
isotropic,768,CORRECTED,none,38,1425,32.79,32.34,0.000,990,521,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,39,1389,32.65,32.47,0.000,982,538,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,40,1351,32.99,32.49,0.000,996,228,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,41,1451,34.00,34.00,0.000,980,964,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,42,1419,33.37,33.77,0.000,970,707,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,43,1437,33.85,34.69,0.000,998,714,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,44,1399,33.14,32.81,0.000,978,551,100,true,false,0.900,medium
isotropic,768,CORRECTED,none,45,1335,32.01,31.30,0.000,982,799,100,true,false,0.800,medium
isotropic,768,CORRECTED,none,46,1312,32.37,34.19,0.000,994,879,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,47,1351,33.23,33.42,0.000,984,582,100,true,false,0.500,medium
isotropic,768,CORRECTED,none,48,1431,34.05,33.88,0.000,992,510,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,49,1422,34.73,34.22,0.000,994,705,100,true,false,0.800,hard
isotropic,768,CORRECTED,none,50,1343,33.91,33.87,0.000,1000,799,100,true,false,0.600,easy
isotropic,768,CORRECTED,none,51,1424,32.77,33.08,0.000,1000,349,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,52,1438,33.45,35.22,0.000,994,737,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,53,1339,32.46,32.39,0.000,1000,799,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,54,1401,33.47,35.10,0.000,1000,423,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,55,1400,33.25,34.01,0.000,966,588,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,56,1408,34.48,35.04,0.000,994,980,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,57,1428,34.63,35.29,0.000,998,949,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,58,1400,34.20,33.75,0.000,998,331,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,59,1458,33.86,34.95,0.000,990,535,100,true,false,0.600,easy
isotropic,768,CORRECTED,none,60,1462,33.65,33.94,0.000,980,589,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,61,1403,33.15,32.55,0.000,1000,928,100,true,false,0.700,hard
isotropic,768,CORRECTED,none,62,1350,33.53,32.98,0.000,998,646,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,63,1426,33.47,33.00,0.000,884,658,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,64,1348,33.88,34.07,0.000,974,484,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,65,1349,32.88,33.95,0.000,940,779,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,66,1337,32.21,31.79,0.000,986,185,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,67,1324,32.88,32.10,0.000,964,830,100,true,false,0.800,medium
isotropic,768,CORRECTED,none,68,1443,33.25,33.61,0.000,996,999,100,true,true,0.900,easy
isotropic,768,CORRECTED,none,69,1408,33.99,33.67,0.000,908,669,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,70,1413,34.55,33.98,0.000,986,414,100,true,false,0.900,hard
isotropic,768,CORRECTED,none,71,1387,33.97,35.43,0.000,1000,253,100,true,false,1.000,easy
isotropic,768,CORRECTED,none,72,1409,33.36,33.98,0.000,992,746,100,true,false,0.900,medium
isotropic,768,CORRECTED,none,73,1409,32.34,31.65,0.000,976,556,100,true,false,0.900,easy
isotropic,768,CORRECTED,none,74,1403,33.74,34.94,0.000,994,838,100,true,false,0.900,medium
isotropic,768,CORRECTED,none,75,1341,32.85,32.76,0.000,998,989,100,true,false,1.000,hard
isotropic,768,CORRECTED,none,76,1396,33.80,33.09,0.000,980,938,100,true,false,0.800,hard
isotropic,768,CORRECTED,none,77,1442,33.44,35.23,0.000,998,288,100,true,false,0.800,easy
isotropic,768,CORRECTED,none,78,1431,32.29,31.96,0.000,982,443,100,true,false,1.000,medium
isotropic,768,CORRECTED,none,79,1549,35.35,34.89,0.000,990,694,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,0,1467,33.83,35.31,0.000,998,156,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,1,1374,32.38,31.14,0.000,992,760,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,2,1458,34.69,34.76,0.000,998,242,100,true,false,0.800,easy
isotropic,768,CORRECTED,bonferroni,3,1421,34.14,35.14,0.000,992,529,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,4,1427,32.64,32.62,0.000,984,393,100,true,false,0.900,medium
isotropic,768,CORRECTED,bonferroni,5,1422,33.05,34.84,0.000,994,628,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,6,1412,33.66,33.89,0.000,996,765,100,true,false,0.900,medium
isotropic,768,CORRECTED,bonferroni,7,1434,34.10,34.59,0.000,998,303,100,true,false,0.900,medium
isotropic,768,CORRECTED,bonferroni,8,1430,34.63,35.16,0.000,986,442,100,true,false,0.800,medium
isotropic,768,CORRECTED,bonferroni,9,1346,33.25,34.38,0.000,996,616,100,true,false,0.800,hard
isotropic,768,CORRECTED,bonferroni,10,1420,33.69,33.15,0.000,998,480,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,11,1414,33.47,33.28,0.000,998,979,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,12,1341,31.84,32.19,0.000,996,699,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,13,1491,33.26,32.14,0.000,994,895,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,14,1452,33.19,32.78,0.000,996,341,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,15,1388,32.92,33.07,0.000,994,526,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,16,1479,34.60,33.89,0.000,998,636,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,17,1314,33.90,34.56,0.000,992,459,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,18,1399,33.35,32.77,0.000,1000,314,100,true,false,0.700,hard
isotropic,768,CORRECTED,bonferroni,19,1386,33.88,34.10,0.000,996,397,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,20,1445,33.04,32.53,0.000,998,507,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,21,1485,35.11,34.60,0.000,998,363,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,22,1421,34.00,34.71,0.000,998,911,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,23,1403,33.35,34.62,0.000,984,486,100,true,false,0.800,medium
isotropic,768,CORRECTED,bonferroni,24,1374,33.03,33.29,0.000,990,942,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,25,1360,32.62,32.65,0.000,996,439,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,26,1306,31.35,31.01,0.000,986,506,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,27,1467,34.86,35.79,0.000,1000,999,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,28,1416,32.07,32.29,0.000,994,661,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,29,1432,34.00,34.40,0.000,996,620,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,30,1390,33.47,33.72,0.000,1000,545,100,true,false,0.800,easy
isotropic,768,CORRECTED,bonferroni,31,1433,34.05,35.00,0.000,980,807,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,32,1442,33.74,32.71,0.000,1000,893,100,true,false,0.800,hard
isotropic,768,CORRECTED,bonferroni,33,1582,36.52,36.13,0.000,996,996,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,34,1455,34.10,34.34,0.000,994,709,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,35,1400,31.98,32.93,0.000,996,544,100,true,false,0.800,easy
isotropic,768,CORRECTED,bonferroni,36,1324,32.42,31.27,0.000,994,824,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,37,1428,33.16,34.00,0.000,992,620,100,true,false,0.800,hard
isotropic,768,CORRECTED,bonferroni,38,1425,32.79,32.34,0.000,994,521,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,39,1389,32.65,32.47,0.000,994,538,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,40,1351,32.99,32.49,0.000,996,228,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,41,1451,34.00,34.00,0.000,992,964,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,42,1419,33.37,33.77,0.000,986,707,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,43,1437,33.85,34.69,0.000,998,714,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,44,1399,33.14,32.81,0.000,996,551,100,true,false,0.900,medium
isotropic,768,CORRECTED,bonferroni,45,1335,32.01,31.30,0.000,996,799,100,true,false,0.800,medium
isotropic,768,CORRECTED,bonferroni,46,1312,32.37,34.19,0.000,996,879,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,47,1351,33.23,33.42,0.000,996,582,100,true,false,0.500,medium
isotropic,768,CORRECTED,bonferroni,48,1431,34.05,33.88,0.000,998,510,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,49,1422,34.73,34.22,0.000,996,705,100,true,false,0.800,hard
isotropic,768,CORRECTED,bonferroni,50,1343,33.91,33.87,0.000,1000,799,100,true,false,0.600,easy
isotropic,768,CORRECTED,bonferroni,51,1424,32.77,33.08,0.000,1000,349,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,52,1438,33.45,35.22,0.000,994,737,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,53,1339,32.46,32.39,0.000,1000,799,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,54,1401,33.47,35.10,0.000,1000,423,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,55,1400,33.25,34.01,0.000,990,588,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,56,1408,34.48,35.04,0.000,998,980,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,57,1428,34.63,35.29,0.000,998,949,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,58,1400,34.20,33.75,0.000,998,331,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,59,1458,33.86,34.95,0.000,998,535,100,true,false,0.600,easy
isotropic,768,CORRECTED,bonferroni,60,1462,33.65,33.94,0.000,990,589,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,61,1403,33.15,32.55,0.000,1000,928,100,true,false,0.700,hard
isotropic,768,CORRECTED,bonferroni,62,1350,33.53,32.98,0.000,998,646,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,63,1426,33.47,33.00,0.000,996,658,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,64,1348,33.88,34.07,0.000,994,484,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,65,1349,32.88,33.95,0.000,994,779,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,66,1337,32.21,31.79,0.000,994,185,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,67,1324,32.88,32.10,0.000,998,830,100,true,false,0.800,medium
isotropic,768,CORRECTED,bonferroni,68,1443,33.25,33.61,0.000,1000,999,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,69,1408,33.99,33.67,0.000,988,669,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,70,1413,34.55,33.98,0.000,994,414,100,true,false,0.900,hard
isotropic,768,CORRECTED,bonferroni,71,1387,33.97,35.43,0.000,1000,253,100,true,false,1.000,easy
isotropic,768,CORRECTED,bonferroni,72,1409,33.36,33.98,0.000,994,746,100,true,false,0.900,medium
isotropic,768,CORRECTED,bonferroni,73,1409,32.34,31.65,0.000,996,556,100,true,false,0.900,easy
isotropic,768,CORRECTED,bonferroni,74,1403,33.74,34.94,0.000,994,838,100,true,false,0.900,medium
isotropic,768,CORRECTED,bonferroni,75,1341,32.85,32.76,0.000,998,989,100,true,false,1.000,hard
isotropic,768,CORRECTED,bonferroni,76,1396,33.80,33.09,0.000,994,938,100,true,false,0.800,hard
isotropic,768,CORRECTED,bonferroni,77,1442,33.44,35.23,0.000,998,288,100,true,false,0.800,easy
isotropic,768,CORRECTED,bonferroni,78,1431,32.29,31.96,0.000,996,443,100,true,false,1.000,medium
isotropic,768,CORRECTED,bonferroni,79,1549,35.35,34.89,0.000,996,694,100,true,false,1.000,easy
clustered,128,ADC,none,0,8169,1021,719.9,0.000,1000,802,10,true,false,0.000,easy
clustered,128,ADC,none,1,9219,1021,678.0,0.000,1000,935,100,true,false,0.400,hard
clustered,128,ADC,none,2,9117,1021,1391,0.000,1000,842,100,true,false,1.000,medium
clustered,128,ADC,none,3,9021,1021,2123,0.000,50,870,10,true,true,0.100,medium
clustered,128,ADC,none,4,9471,1021,799.1,0.000,1000,958,100,true,false,0.900,medium
clustered,128,ADC,none,5,9443,1021,1341,0.000,1000,949,100,true,false,1.000,medium
clustered,128,ADC,none,6,8408,1021,637.7,0.000,1000,979,10,true,false,0.000,easy
clustered,128,ADC,none,7,8296,1021,1243,0.000,1000,860,100,true,false,0.300,medium
clustered,128,ADC,none,8,1.077e+04,1021,1764,0.000,1000,948,100,true,false,0.700,medium
clustered,128,ADC,none,9,9169,1021,1689,0.000,326,865,100,true,true,0.200,medium
clustered,128,ADC,none,10,9094,1021,1151,0.000,1000,877,100,true,false,0.600,easy
clustered,128,ADC,none,11,8748,1021,1240,0.000,1000,764,100,true,false,1.000,medium
clustered,128,ADC,none,12,9170,1021,1384,0.000,1000,833,100,true,false,1.000,medium
clustered,128,ADC,none,13,1.018e+04,1021,1861,0.000,52,218,100,true,true,0.700,medium
clustered,128,ADC,none,14,8263,1021,967.8,0.000,1000,942,10,true,false,0.000,hard
clustered,128,ADC,none,15,8106,1021,924.4,0.000,1000,351,10,true,false,0.000,medium
clustered,128,ADC,none,16,9491,1021,775.1,0.000,1000,964,100,true,false,0.600,easy
clustered,128,ADC,none,17,8631,1021,1252,0.000,1000,992,100,true,false,0.100,hard
clustered,128,ADC,none,18,9002,1021,1786,0.000,1000,840,10,true,false,0.000,easy
clustered,128,ADC,none,19,8568,1021,1660,0.000,300,705,100,true,true,0.400,easy
clustered,128,ADC,none,20,9230,1021,1436,0.000,1000,688,100,true,false,0.900,hard
clustered,128,ADC,none,21,9814,1021,1660,0.000,1000,346,100,true,false,1.000,medium
clustered,128,ADC,none,22,9325,1021,1753,0.000,1000,952,100,true,false,0.100,hard
clustered,128,ADC,none,23,9448,1021,1296,0.000,1000,913,100,true,false,0.600,hard
clustered,128,ADC,none,24,1.054e+04,1021,2143,0.000,66,956,10,true,true,0.000,easy
clustered,128,ADC,none,25,9923,1021,2401,0.000,10,218,10,true,true,0.100,medium
clustered,128,ADC,none,26,1.077e+04,1021,1731,0.000,1000,976,100,true,false,0.800,hard
clustered,128,ADC,none,27,9843,1021,1186,0.000,1000,935,100,true,false,0.600,hard
clustered,128,ADC,none,28,9210,1021,1882,0.000,1000,941,100,true,false,0.100,easy
clustered,128,ADC,none,29,9582,1021,1610,0.000,1000,353,100,true,false,1.000,hard
clustered,128,ADC,none,30,9467,1021,1647,0.000,1000,969,10,true,false,0.000,easy
clustered,128,ADC,none,31,9786,1021,1397,0.000,1000,833,100,true,false,0.300,easy
clustered,128,ADC,none,32,1.080e+04,1021,2009,0.000,50,749,50,true,true,0.100,hard
clustered,128,ADC,none,33,8238,1021,1221,0.000,1000,820,100,true,false,0.400,medium
clustered,128,ADC,none,34,1.040e+04,1021,2081,0.000,310,983,100,true,true,0.200,easy
clustered,128,ADC,none,35,8793,1021,1069,0.000,1000,985,100,true,false,0.700,hard
clustered,128,ADC,none,36,9787,1021,1882,0.000,64,221,100,true,true,0.700,medium
clustered,128,ADC,none,37,9861,1021,2288,0.000,10,296,10,true,true,0.000,medium
clustered,128,ADC,none,38,1.029e+04,1021,2279,0.000,202,991,100,true,true,0.200,easy
clustered,128,ADC,none,39,9212,1021,1973,0.000,72,561,100,true,true,0.300,easy
clustered,128,ADC,none,40,1.067e+04,1021,2269,0.000,166,999,10,true,true,0.000,easy
clustered,128,ADC,none,41,9304,1021,1215,0.000,1000,915,100,true,false,0.500,medium
clustered,128,ADC,none,42,9230,1021,947.1,0.000,1000,928,100,true,false,0.700,easy
clustered,128,ADC,none,43,8848,1021,1294,0.000,1000,373,100,true,false,0.500,medium
clustered,128,ADC,none,44,9074,1021,1420,0.000,1000,686,100,true,false,0.900,medium
clustered,128,ADC,none,45,9995,1021,1676,0.000,1000,148,100,true,false,1.000,easy
clustered,128,ADC,none,46,9560,1021,1755,0.000,1000,464,100,true,false,1.000,medium
clustered,128,ADC,none,47,8563,1021,1228,0.000,1000,573,100,true,false,0.500,hard
clustered,128,ADC,none,48,8708,1021,1292,0.000,1000,898,100,true,false,1.000,hard
clustered,128,ADC,none,49,8494,1021,1368,0.000,1000,975,100,true,false,0.200,easy
clustered,128,ADC,none,50,9603,1021,1589,0.000,148,954,100,true,true,0.100,easy
clustered,128,ADC,none,51,1.064e+04,1021,1515,0.000,770,983,100,true,true,0.100,easy
clustered,128,ADC,none,52,1.099e+04,1021,1775,0.000,1000,887,100,true,false,0.900,hard
clustered,128,ADC,none,53,9252,1021,2048,0.000,254,632,100,true,true,0.600,medium
clustered,128,ADC,none,54,9318,1021,1019,0.000,1000,738,100,true,false,0.400,hard
clustered,128,ADC,none,55,9873,1021,838.6,0.000,1000,963,100,true,false,0.300,easy
clustered,128,ADC,none,56,9449,1021,2106,0.000,52,665,50,true,true,0.300,hard
clustered,128,ADC,none,57,8184,1021,1270,0.000,1000,999,100,true,false,1.000,easy
clustered,128,ADC,none,58,9094,1021,852.4,0.000,1000,910,10,true,false,0.000,medium
clustered,128,ADC,none,59,9561,1021,2394,0.000,10,195,10,true,true,0.000,medium
clustered,128,ADC,none,60,8886,1021,1208,0.000,1000,876,100,true,false,0.200,medium
clustered,128,ADC,none,61,9415,1021,1262,0.000,1000,939,100,true,false,0.800,hard
clustered,128,ADC,none,62,9960,1021,744.5,0.000,1000,957,100,true,false,0.100,medium
clustered,128,ADC,none,63,8513,1021,1501,0.000,1000,960,100,true,false,0.800,hard
clustered,128,ADC,none,64,1.043e+04,1021,1471,0.000,1000,427,100,true,false,1.000,easy
clustered,128,ADC,none,65,9618,1021,1112,0.000,1000,953,100,true,false,0.700,medium
clustered,128,ADC,none,66,9758,1021,2466,0.000,10,282,10,true,true,0.000,hard
clustered,128,ADC,none,67,8585,1021,1345,0.000,1000,551,100,true,false,0.700,easy
clustered,128,ADC,none,68,1.022e+04,1021,2361,0.000,10,248,10,true,true,0.000,hard
clustered,128,ADC,none,69,9790,1021,2421,0.000,10,318,10,true,true,0.100,hard
clustered,128,ADC,none,70,1.012e+04,1021,2339,0.000,10,269,10,true,true,0.100,hard
clustered,128,ADC,none,71,8322,1021,603.6,0.000,1000,993,10,true,false,0.000,easy
clustered,128,ADC,none,72,1.003e+04,1021,850.7,0.000,1000,992,100,true,false,0.100,easy
clustered,128,ADC,none,73,8312,1021,595.3,0.000,1000,974,10,true,false,0.000,hard
clustered,128,ADC,none,74,9603,1021,1487,0.000,1000,690,100,true,false,0.300,easy
clustered,128,ADC,none,75,9591,1021,1132,0.000,1000,926,100,true,false,0.500,hard
clustered,128,ADC,none,76,8892,1021,1121,0.000,1000,796,100,true,false,0.500,hard
clustered,128,ADC,none,77,8307,1021,1563,0.000,1000,766,100,true,false,0.800,hard
clustered,128,ADC,none,78,9651,1021,867.6,0.000,1000,930,100,true,false,0.400,medium
clustered,128,ADC,none,79,9118,1021,1261,0.000,1000,972,100,true,false,1.000,hard
clustered,128,ADC,bonferroni,0,8169,1021,719.9,0.000,1000,802,10,true,false,0.000,easy
clustered,128,ADC,bonferroni,1,9219,1021,678.0,0.000,1000,935,100,true,false,0.400,hard
clustered,128,ADC,bonferroni,2,9117,1021,1391,0.000,1000,842,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,3,9021,1021,2123,0.000,992,870,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,4,9471,1021,799.1,0.000,1000,958,100,true,false,0.900,medium
clustered,128,ADC,bonferroni,5,9443,1021,1341,0.000,1000,949,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,6,8408,1021,637.7,0.000,1000,979,10,true,false,0.000,easy
clustered,128,ADC,bonferroni,7,8296,1021,1243,0.000,1000,860,100,true,false,0.300,medium
clustered,128,ADC,bonferroni,8,1.077e+04,1021,1764,0.000,1000,948,100,true,false,0.700,medium
clustered,128,ADC,bonferroni,9,9169,1021,1689,0.000,996,865,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,10,9094,1021,1151,0.000,1000,877,100,true,false,0.600,easy
clustered,128,ADC,bonferroni,11,8748,1021,1240,0.000,1000,764,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,12,9170,1021,1384,0.000,1000,833,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,13,1.018e+04,1021,1861,0.000,1000,218,100,true,false,1.000,medium
clustered,128,ADC,bonferroni,14,8263,1021,967.8,0.000,1000,942,10,true,false,0.000,hard
clustered,128,ADC,bonferroni,15,8106,1021,924.4,0.000,1000,351,10,true,false,0.000,medium
clustered,128,ADC,bonferroni,16,9491,1021,775.1,0.000,1000,964,100,true,false,0.600,easy
